ID,Lat,Lon,Target
ID-AF-1-167,34.25521864371231,70.35524859876605,1
ID_MXSR6I2SI83T,14.512643,33.513448,0
ID-SU-1-137,14.485124053541668,33.38454836996087,1
ID_6LYQ4OF6LWA3,32.129414,48.189045,0
ID_1MX7EP89RDEM,32.324798,48.14422,1
ID-AF-0-47,34.14296220845159,70.76550948604387,0
ID-SU-0-94,14.268943764619792,33.4325400812225,0
ID-IR-1-243,31.9842604113105,48.07071707928537,1
ID-SU-0-56,14.31473111406497,33.278909991289794,0
ID_4CGTRRHGF8UO,32.345099,48.265043,1
ID_BBHMXJ78E8BM,14.386519,33.358489,1
ID_PW9RZUON3QMR,32.310514,48.216085,1
ID_MEFR71VSELJ1,32.141272,48.31436,1
ID-SU-1-253,14.333388025056223,33.406753223672325,1
ID-AF-1-191,34.10172393445838,70.75614766693656,1
ID_4H58BOAXOT71,32.202627,48.278068,0
ID_E3NOIAMZ0WGN,32.431967,48.162276,0
ID-IR-0-11,32.28934090087358,48.16260379085725,0
ID_PQ2UVUZV7Q0Y,32.355071,48.273128,1
ID-IR-0-121,31.97991895222048,48.56192385329709,0
ID_8TPR6JLPLA49,14.400713,33.51803,0
ID-IR-1-105,32.122074875800934,48.47535429675051,1
ID_O0B59UUWRBSE,14.441855,33.224281,1
ID_XC5VVR4Q9UR4,32.270988,48.268816,1
ID-AF-0-173,34.140853254319495,70.76503166556003,0
ID_O9RJHJWSIANE,14.303964,33.409513,0
ID_UE07Z8F7B4D3,14.434669,33.227245,1
ID_N2N7919E4372,34.29412337,70.42293973,0
ID-AF-0-153,34.05954227009397,70.66684325591768,0
ID-AF-1-29,34.30087045388312,70.42756950407951,1
ID-AF-1-130,34.09109689188776,70.66049624109462,1
ID_9GZNKM0Q6WPA,14.271715,33.260483,1
ID_S4DA49CTJFZT,32.212957,48.346071,1
ID_N60AFC1QQR31,34.30574085,70.40527078,0
ID_73L2PGRCDQAZ,14.267403,33.434756,0
ID_UBCEP9JKKR3C,34.3061929,70.37072932,1
ID-AF-1-245,34.27495312564312,70.34426610495427,1
ID_4YCTD63SKOFH,34.08074805,70.70493269,0
ID-SU-1-190,14.420458858322393,33.001212689250224,1
ID-AF-1-48,34.30820996706281,70.41806003806073,1
ID-IR-0-79,32.35773065752876,48.1555715866848,0
ID_C0649VM5M470,32.076863,48.486388,0
ID_879GB7SMVM58,14.333339,33.214758,0
ID_YFQAG194QZVB,34.30929044,70.36840248,0
ID-SU-0-76,14.20171279260741,33.36869489730796,0
ID_PUZ5E75XAC1D,32.435829,48.302862,0
ID-SU-1-221,14.166266086291571,33.22000207929247,1
ID-AF-0-128,34.31119348567155,70.42210994050134,0
ID-IR-1-229,32.31924075503045,48.62977669471445,1
ID-SU-1-99,14.674048211289048,33.106661150872554,1
ID_GR53GGR5ACIG,32.330187,48.163713,0
ID-IR-0-247,31.96702970039888,48.38193854511746,0
ID_FONQUINQ5BAM,34.28385825,70.38233505,0
ID_TV5TSED9LGL8,34.13151436,70.7133555,0
ID-SU-1-223,14.153299802233278,33.30990695783285,1
ID_WM817OXLJ2US,32.320216,48.132541,0
ID_NQVMMMQWSTT2,34.05752673,70.66577259,1
ID_WUO4SBCH45PF,32.422355,48.336459,0
ID_KSSDKA0UKVP1,32.422894,48.336549,0
ID_AB00BJB7WXYH,34.16966905,70.77140555,0
ID-SU-0-82,14.211162485516653,33.363081403885985,0
ID_K0YYOZSANR8S,14.515787,33.172178,1
ID_S9SQBNJCNZ2O,14.186914,33.18754,0
ID_1L738WQR5HCY,14.264348,33.280515,1
ID_PDHX6WPOVWRB,32.292368,48.258036,1
ID-AF-1-164,34.12166997723217,70.68312704764747,1
ID-SU-1-157,14.368738162203712,33.07539253289298,1
ID-IR-1-172,32.118365444096895,48.3257785418981,1
ID-IR-0-205,32.43183420626136,48.46402929972888,0
ID_27B271C91TQD,14.360738,33.227604,1
ID-IR-0-76,32.192705927953384,48.25749537604193,0
ID_JEUVGTQS8J6U,32.330906,48.253724,1
ID_W8VGMULZUJ40,14.339448,33.252847,0
ID_PLG96AG0W25H,34.07983356,70.70838649,0
ID_GO3KFN2EVP8N,34.28486437,70.37251556,0
ID-AF-0-82,34.25853138686824,70.31700696973795,0
ID_P30IQ3RLKQOD,34.28479427,70.40311014,1
ID-SU-1-136,14.485124053541668,33.36096500142094,1
ID_8T1C02FB8TSA,14.372955,33.278719,1
ID-AF-1-121,34.086071092313645,70.66692123735285,1
ID-IR-1-63,32.16536821240592,48.50331869550834,1
ID_QE5P8RK12XHG,32.421097,48.139728,0
ID_AKUOJICFLAJK,34.28914312,70.39431405,1
ID_IHJ9FXCXUCCM,14.282045,33.34717,1
ID_J3GNSGW4EM5S,34.29573995,70.36658904,0
ID_3VEVWPBKETKW,32.310245,48.150328,1
ID_RCL855BKOIWD,14.333609,33.376545,1
ID_IEJC9L2RTOMB,32.31815,48.205035,1
ID_XFF0KHBYXV6S,32.280331,48.393053,1
ID_32QO65X3J39P,14.427752,33.279527,0
ID_V582NH012WA8,34.29249735,70.3910207,0
ID_SQ16V9FN8K3J,34.09529551,70.68986869,0
ID_RW515MIYCKJY,32.089978,48.236476,0
ID_93PLXGRD2JGI,14.255635,33.281863,1
ID-IR-1-40,32.2078410737206,48.40910454898941,1
ID-IR-1-241,31.917011244096585,48.55226361758332,1
ID_9QLO9VANLKAI,14.281147,33.216196,1
ID_QCPFXXFXSEZE,14.282045,33.34717,1
ID_6YQYMF69AM0P,34.09716053,70.75051432,1
ID_BOOYHB38R6WL,34.28547034,70.4266858,1
ID_RCI9OPKUU9K2,34.12480963,70.68735325,1
ID-SU-1-160,14.336013873455272,33.09630305327474,1
ID-IR-0-123,32.37496491037544,48.305563967689096,0
ID-SU-0-190,14.614272383631828,33.148753773002994,0
ID_GIBCKFDUM83Z,14.261564,33.308812,0
ID-IR-1-162,32.47607355689162,48.46878311964167,1
ID-SU-1-27,14.271266545384565,33.13994204130165,1
ID_JZVBSEXW5FDE,32.29138,48.145297,1
ID-SU-1-91,14.614617993075242,33.03187396225161,1
ID_MZVTX9OE1WHE,14.16203,33.370706,0
ID-AF-1-105,34.25487951635439,70.351063564257,1
ID_4I0JOPFCLY0B,14.414457,33.372053,0
ID-IR-1-39,32.25088454535265,48.48815832962009,1
ID_6JY2YSDBIXSS,34.29140534,70.42471675,0
ID_2GCIZ478WKZS,32.391363,48.293879,1
ID-IR-0-116,32.23253555661806,48.1256789141477,0
ID-AF-1-14,34.30919943336934,70.39475660111125,1
ID_VHSUZF49ND72,32.300543,48.477494,0
ID_Y65RF4QM80HW,14.27962,33.396218,0
ID_P44IENYPZIU2,32.100488,48.595803,0
ID_PYMC7QBQRRB5,32.364952,48.244741,1
ID-IR-0-16,32.1992949075502,48.192142130061086,0
ID-AF-1-107,34.05880752333702,70.6683112392395,1
ID_C4DVCV5HGA9V,14.390652,33.266951,1
ID_ERVODRIN6NQJ,14.119091,33.237935,0
ID_G8ECMAJFALHW,14.399994,33.492967,1
ID-SU-1-196,14.356054071572544,33.00775132745463,1
ID_JJ7C6GTPXD3S,32.301262,48.396916,1
ID-SU-0-48,14.29166697294106,33.28433910049827,0
ID-AF-0-67,34.11335745283402,70.76234041262717,0
ID_5Y5KJ0UB9D3R,14.520458,33.587919,0
ID_89W2TPXQV4GF,34.29853421,70.38972872,1
ID-AF-0-85,34.25297650097626,70.32018593615373,0
ID-AF-0-135,34.31978871596053,70.42113788381215,0
ID-AF-1-126,34.05840777719284,70.6662577488363,1
ID-AF-0-81,34.25589864749658,70.31244290784826,0
ID-SU-0-63,14.328619940572054,33.25571578935998,0
ID-IR-0-199,32.242046096609485,48.59705764876355,0
ID-AF-0-5,34.124046455117025,70.68278666222102,0
ID_WGYUXOJ5M8NA,32.207118,48.194705,0
ID-SU-1-92,14.600535823405622,33.031180982753426,1
ID-AF-0-43,34.14451033195262,70.76678933291296,0
ID-AF-0-198,34.114160624048665,70.75648845426693,0
ID_KJQXEA9OGQLV,32.075425,48.216624,0
ID-IR-0-39,32.35773065752876,48.1555715866848,0
ID-IR-1-199,32.132115024071965,48.305737017591696,1
ID_B1TVXPQ587U0,34.28920775,70.41851151,0
ID_R4DYJ79ZNTZ2,32.308448,48.279596,1
ID-IR-1-6,32.23710823288377,48.30881923978342,1
ID_HGUXNT1EROIS,14.134093,33.310249,0
ID-AF-1-9,34.28998025301985,70.37045417626109,1
ID-AF-0-68,34.112170488900745,70.76215422520679,0
ID-AF-1-172,34.27261150690373,70.36550915402572,1
ID-IR-0-236,31.96802477808535,48.3648270867981,0
ID_G5JNGDA7O1X9,34.09853641,70.69411261,0
ID-IR-1-152,32.125813615148985,48.27019760314573,1
ID_DZ9E8I7KVTBS,14.426764,33.207123,1
ID-AF-0-129,34.31210683549985,70.41999455015426,0
ID_T1LQL39UVG4H,34.304373,70.40820406,1
ID_0SF4RCN504DQ,34.24440986,70.31629921,0
ID_CP1KM9ZLSTTJ,32.295063,48.1762,0
ID-AF-0-26,34.14282476817094,70.75506308243001,0
ID-IR-0-140,32.20052446907326,48.34950481866696,0
ID-SU-0-109,14.63187659401855,33.20784477360627,0
ID-IR-1-213,32.16081056720941,48.15802823012933,1
ID-SU-0-114,14.68068618190442,33.22018405243972,0
ID_ZYX3ZCDDZKVD,14.305401,33.569593,1
ID_K3N3FK4XV84K,32.076593,48.23971,0
ID_KCK9QBYAK0Y2,32.355071,48.27726,1
ID-SU-0-60,14.329248058135208,33.250601539865926,0
ID_4EBOFVEUNT0P,14.395772,33.535098,0
ID-SU-1-183,14.38781089290204,33.26017329795778,1
ID-AF-0-211,34.28737001327848,70.37390598723744,0
ID-SU-0-208,14.481360460393418,33.07003071881351,0
ID-AF-1-231,34.26640652938036,70.33123738962396,1
ID-SU-1-60,14.291571479708963,33.46357419493927,1
ID_07YIV2MFLU0W,32.281229,48.483603,1
ID-AF-0-209,34.2954235785073,70.36693707915802,0
ID_0W20F5KIA6LC,14.371697,33.293002,1
ID-IR-1-72,32.05823881534381,48.55774612460317,1
ID-AF-0-125,34.30817721747414,70.41703413538357,0
ID-SU-1-199,14.375794962932176,32.93369434317745,1
ID-IR-0-44,32.03067524941565,48.207652230503726,0
ID-IR-1-194,32.489134907427854,48.292073511604514,1
ID-SU-0-164,14.470047762444509,33.43993274044931,0
ID_T9HX9L27OGTC,32.257424,48.250311,1
ID_CJCDQIRDJ6VR,32.245925,48.164072,0
ID-SU-0-172,14.476281270669674,33.40546062180371,0
ID_6N9GL3DPBXUA,32.303328,48.377153,1
ID-IR-1-36,32.23115960112156,48.30244309366924,1
ID_ZALM8ZK1GJZ9,14.49279,33.212153,1
ID_D4HUKZGD668S,14.432872,33.265154,0
ID_81HMDUBS3XH7,32.323091,48.275374,1
ID_TKUYZ8V3XRX3,32.317611,48.367541,1
ID_A66ECSRPR6AC,14.565194,33.469341,0
ID_XCX7XVNESQS0,32.202357,48.283099,0
ID_HNRS9GDMI4DT,32.279433,48.233782,1
ID-IR-0-231,31.960989318262733,48.43990447268592,0
ID-IR-1-17,32.11693920517999,48.4601220311593,1
ID-AF-1-194,34.244003165716094,70.32586566313222,1
ID_AX97SAG2F6XL,32.247812,48.172427,0
ID_GK04PUMHJT18,14.463505,33.3204,0
ID-IR-0-125,32.3844231810852,48.41792148075339,0
ID_7CUAJ6SSRG1L,34.25124802,70.3250837,1
ID-SU-1-120,14.618263183010043,33.2229469286527,1
ID_2BAPSQCW7CVR,34.29150844,70.40821889,0
ID-AF-0-186,34.097946483654795,70.75007260894716,0
ID_8Z417MM6OH2F,14.444101,33.117112,0
ID_FD2BHLXYXV7B,32.311952,48.290106,0
ID_0FJ6IFJZX8KF,34.3034142,70.38485061,1
ID-AF-0-246,34.12063895682361,70.71341443074459,0
ID_01MH7OHC15AN,34.26655971,70.33675162,1
ID-IR-1-138,32.118521166083184,48.559465178656296,1
ID-AF-0-180,34.142699903573245,70.74933886296444,0
ID-AF-0-32,34.14491774247104,70.75372498874148,0
ID_IV5MUQHNINQA,34.30525769,70.37235744,1
ID-SU-0-73,14.239274264875933,33.33749400787403,0
ID-IR-1-197,32.29582670773604,48.18891657222639,1
ID-AF-0-132,34.3035487551342,70.4299945772504,0
ID_K65UQQSKC8BD,14.41787,33.529887,0
ID-SU-0-183,14.631775486059183,33.16239822614372,0
ID_TRQ2F7U4HHLT,34.27646159,70.33601853,1
ID_FAXB9O0ADKUU,14.194819,33.38445,0
ID-IR-1-117,32.23686820256303,48.50918106478113,1
ID_5WCHS8ORYR96,34.25287786,70.32133163,0
ID-AF-0-174,34.14004587250072,70.76391341602064,0
ID-AF-0-104,34.29631742392445,70.4074258887114,0
ID_ZU8UD16AKUZM,34.1432088,70.74402995,1
ID_85B4MACWYFI8,34.28606546,70.34927337,0
ID-SU-1-4,14.443768882160684,33.47590338838555,1
ID-SU-1-231,14.17265957298804,33.53608515271932,1
ID_W5HP021GO32T,34.29005486,70.39170132,0
ID_OADA1T8T45Z5,34.268653,70.34800566,0
ID_P5SA9PQ2VJG3,14.169217,33.341511,0
ID-AF-1-188,34.27586424749569,70.33823856307515,1
ID-IR-1-60,32.38297226817792,48.50187819267813,1
ID_TKKR9GB7POPT,34.07887041,70.6931875,0
ID-SU-0-88,14.232257588123986,33.42697300734065,0
ID-AF-1-33,34.30998763212527,70.39424000447875,1
ID-SU-1-84,14.633922976273624,33.09531215156048,1
ID_NJ7TR0UIRLXI,34.29660097,70.39944339,1
ID-AF-1-98,34.285599647840854,70.36901897017776,1
ID_QWVEEH2IWQFD,14.169756,33.401339,0
ID_L4TQOIWZM7LP,14.389124,33.551806,0
ID-IR-0-66,32.243777482982466,48.17154228683506,0
ID-IR-0-186,32.242046096609485,48.59705764876355,0
ID-SU-1-66,14.20827259330855,33.462019665655134,1
ID_KLP961S3TF13,32.438434,48.155269,0
ID_KZX10YRRPFQ2,34.28429498,70.41821376,1
ID_NISGM26AZ4M6,14.387777,33.216555,1
ID_7GRZNHKE7IJF,34.07858233,70.70216658,0
ID_BIW5Q17E4TYI,14.441137,33.382833,1
ID-SU-1-266,14.305998921682471,33.570374890296705,1
ID_9MATU2UE9AMH,14.254826,33.244133,1
ID_27SANU941YP6,34.28642155,70.41457491,1
ID-AF-1-160,34.26791023591554,70.36783419115747,1
ID_M7QOIJBSQAER,14.428021,33.25123,1
ID-SU-1-154,14.44332383564877,33.13128796237524,1
ID_XLOJ4MKDV5U1,14.16194,33.372952,0
ID-SU-0-166,14.45988010954433,33.41247531729343,0
ID-AF-1-46,34.30033094643319,70.41989722990144,1
ID-SU-0-230,14.634552745214163,33.06085008189055,0
ID_G8CABAZ61ACV,14.499438,33.327767,1
ID-SU-1-53,14.318096297731287,33.220768017174095,1
ID_OFGG0CNP892R,34.11786562,70.69319607,0
ID-AF-1-15,34.30974645743497,70.4032187181636,1
ID_CC3ZIA13GUCA,14.31124,33.575971,1
ID-IR-0-84,32.36068739926026,48.3629951999846,0
ID-IR-1-49,32.2019897347334,48.33750219359962,1
ID_INDUL05ZKDV7,34.12007119,70.68275342,0
ID_2DB9Z86WE24E,14.227877,33.257069,0
ID-AF-0-204,34.12383072136447,70.76083188704087,0
ID-AF-0-49,34.13974365038406,70.76655961680854,0
ID-SU-0-180,14.420969474293642,33.400107096204096,0
ID-AF-1-217,34.05607559446764,70.66268673958342,1
ID-AF-0-142,34.330040848045755,70.44646609098265,0
ID-SU-0-124,14.683593028406731,33.28164215999763,0
ID_PN0EPOTPCRLE,34.25866903,70.34088348,1
ID_2H0JYIM18W7D,14.408528,33.353009,0
ID-AF-1-137,34.268278170950964,70.369730498038,1
ID_1PA7YNFD8HVG,34.24578909,70.31966074,0
ID-IR-0-31,32.19979446579754,48.20790077695662,0
ID-IR-0-221,32.46501195812219,48.17646230511505,0
ID_3PR0OWONVC1U,32.125102,48.22381,0
ID-IR-0-238,32.28544419436062,48.6418126132196,0
ID_YYBTLNYWIMJX,14.28465,33.393254,0
ID-AF-0-58,34.11963465505859,70.75694584170711,0
ID-SU-1-150,14.39834172718409,33.07499040750045,1
ID_2WAN47I5WQ0P,34.28944207,70.34984107,0
ID-AF-0-111,34.30118842299072,70.4051669946976,0
ID_K5SPCJQQ2Z6W,14.451557,33.413825,0
ID_3XJR2XL8SX67,32.097434,48.230278,0
ID-SU-1-125,14.597691829239947,33.3291627344874,1
ID_JR8874G9ZUES,34.26568386,70.33051637,1
ID_M3W9HCDUGV04,32.433404,48.581699,0
ID-AF-1-153,34.251814042930704,70.33720943825662,1
ID-IR-1-217,32.489134907427854,48.292073511604514,1
ID_E9W5BPII59LH,14.220151,33.458202,0
ID_YOP9PVE96EMA,34.28677609,70.3345845,0
ID-SU-0-265,14.405703700781658,33.21308572828096,0
ID-AF-0-165,34.129774323126625,70.72548063451814,0
ID-AF-0-181,34.140242238732284,70.75643581008768,0
ID_LDCQIN7Q7D3A,32.404298,48.276362,1
ID_APT7TF7CAXKI,32.432326,48.161647,0
ID-SU-0-64,14.292193678999965,33.33506641023652,0
ID_P081JCA3JKBR,14.281327,33.326419,1
ID_SQC83HRXG6ID,32.077761,48.225337,0
ID-AF-1-118,34.119483793332506,70.68540952102677,1
ID_4A0H85CHI8A8,14.452995,33.233803,1
ID-IR-1-74,32.27383984669535,48.4197458104417,1
ID-AF-0-175,34.138805246379576,70.76648301070821,0
ID-AF-0-29,34.142662204890755,70.7553208802974,0
ID_T8KM1LFSOXET,32.316803,48.343556,0
ID_IE5ZXMH6VPCR,14.410235,33.182689,1
ID_FJCLACYTAH6V,32.333691,48.158772,0
ID-SU-0-155,14.54530660352681,33.43635501794046,0
ID-AF-0-80,34.09023837207906,70.74949393682977,0
ID-IR-0-245,32.07512710949294,48.67925196485589,0
ID-IR-0-22,32.26812109305276,48.14777284026383,0
ID_7BR1I073QEZ2,34.12533868,70.73856201,0
ID_Z84C1J0TUV72,34.29707896,70.39840352,1
ID-AF-1-123,34.27336096059516,70.37345715329758,1
ID-IR-1-84,32.221758474428086,48.231588853302384,1
ID_EHEVAAG5OVYD,34.29534687,70.40341353,1
ID_VS67R41V7MWW,34.08246012,70.68476698,0
ID-IR-0-196,31.98009232361676,48.26480235288179,0
ID_H0DYP9CWYY7F,14.446078,33.11801,0
ID-IR-1-119,32.27228404948035,48.36764950501277,1
ID-AF-1-61,34.30412422836966,70.41150261449778,1
ID-IR-1-135,32.27612729244109,48.30780023156862,1
ID-SU-0-130,14.5929905654054,33.37938574161305,0
ID-SU-1-232,14.179053937716986,33.52745592231216,1
ID_7JQ221APF44L,14.460181,33.126903,0
ID-AF-1-134,34.27771044355171,70.35503375417954,1
ID_VZ0Z0WWJVFE2,34.28841442,70.40994779,1
ID-AF-0-9,34.1338166648666,70.68104063182054,0
ID_F2UF7Y1ZG9AI,32.102734,48.220486,0
ID_2HCP6WLQIRQ6,34.08948823,70.69684896,0
ID-IR-0-122,32.43183420626136,48.46402929972888,0
ID-IR-1-30,32.09564210598245,48.56154338372176,1
ID_DJBWQ4GFXQRA,34.05435658,70.66970533,0
ID_0IQVWOWU2T2M,32.415527,48.126792,0
ID_WDY6ZITJSVKZ,32.235325,48.201712,0
ID_V6QO3W80998J,32.314108,48.228392,1
ID-AF-1-218,34.2790905629125,70.34673698432655,1
ID_QRO4ZSVSC9KF,14.406282,33.369179,0
ID-IR-1-44,32.38931437588025,48.33869862214479,1
ID_6JY5PGVW90D9,14.30603,33.22985,1
ID-SU-1-152,14.427941365925534,33.14114003447733,1
ID-SU-1-36,14.274347674246798,33.08173162218782,1
ID_FDHS3Y6YIR1C,34.30712957,70.3796555,1
ID-IR-0-36,32.20124975977478,48.27823224313747,0
ID-AF-1-136,34.24587713018337,70.33660911611577,1
ID_RZT2LG5XUKPT,14.297676,33.332887,1
ID-AF-1-211,34.13291891938954,70.7246776980578,1
ID_HRH78HAAY3EG,32.336745,48.275284,1
ID_U3TNSMNOIIJ3,34.13081776,70.71673151,0
ID_NY499KLMSBQU,34.29550718,70.41609237,0
ID-SU-0-148,14.570089513022369,33.424680064229875,0
